query,tweet_date,username,name,text,url,translated_text,CLASSIFICACAO
Morbius trailer,23 Mar 2022,@MoGray80,MoniqueG.,"No shade, thou I'm not a huge fan of @JaredLeto,by just watching EVERY SINGLE trailer I come across, he makes me believe that he is #Morbius,just off of trailers, so I'm 4 sooo here 4 this movie can't wait & I think this movie may change my about #JaredLeto, going 4ward😏😉",https://nitter.net/MoGray80/status/1506661393541607424#m,"No shade, thou I'm not a huge fan of @JaredLeto,by just watching EVERY SINGLE trailer I come across, he makes me believe that he is #Morbius,just off of trailers, so I'm 4 sooo here 4 this movie can't wait & I think this movie may change my about #JaredLeto, going 4ward😏😉",0
Morbius trailer,23 Mar 2022,@glukeperrin,Luke Perrin,You know what I want? To watch the Morbius trailer again,https://nitter.net/glukeperrin/status/1506660821660844035#m,You know what I want? To watch the Morbius trailer again,0
Morbius trailer,23 Mar 2022,@SuperTalkPod,Super Talk Podcast,"Episode 62- #MsMarvel trailer review, will this be good? #DisneyPlus #moonknight #Deadpool3 #Morbius who is he? #morbiusthelivingvampire Comic book origins and much more! #MCU #comicbooks #superhero Available on #Podcast outlets and #youtube",https://nitter.net/SuperTalkPod/status/1506659488560001031#m,"Episode 62- #MsMarvel trailer review, will this be good? #DisneyPlus #moonknight #Deadpool3 #Morbius who is he? #morbiusthelivingvampire Comic book origins and much more! #MCU #comicbooks #superhero Available on #Podcast outlets and #youtube",0
Morbius trailer,23 Mar 2022,@Francyxero,Francyxero,"Purtroppo non uscirà mai il trailer in periodo di produzioni Marvel,ora ci sono Morbius e Moon Knight…credo se ne riparli all’uscita di Doctor Strange oppure a metà Aprile",https://nitter.net/Francyxero/status/1506655161644732419#m,"Unfortunately the trailer will never be released during the Marvel production period, now there's Morbius and Moon Knight... I think we'll talk about it again when Doctor Strange comes out or in mid-April",0
Morbius trailer,23 Mar 2022,@SuperTalkPod,Super Talk Podcast,"Ms Marvel Trailer, DeadPool 3, MoonKnight, Morbius Movie Comic Origins S... piped.video/yYDhvCmWnqY via @YouTube",https://nitter.net/SuperTalkPod/status/1506652330850193419#m,"Ms Marvel Trailer, DeadPool 3, MoonKnight, Morbius Movie Comic Origins S... piped.video/yYDhvCmWnqY via @YouTube",0
Morbius trailer,23 Mar 2022,@B_Allen53,Hand of the Queen,-I’m highly doubtful that Ms. Marvel will be good based on that trailer. -Morbius is getting awful reviews…none of us are shocked. -Uncharted is out? Since when? -Target has the Daniel Craig Bond collection in 4K for $50. Aaron and Nash get on it. -Get Nash’s numbers up,https://nitter.net/B_Allen53/status/1506652140437217281#m,-I’m highly doubtful that Ms. Marvel will be good based on that trailer. -Morbius is getting awful reviews…none of us are shocked. -Uncharted is out? Since when? -Target has the Daniel Craig Bond collection in 4K for $50. Aaron and Nash get on it. -Get Nash’s numbers up,0
Morbius trailer,23 Mar 2022,@Dellmo_mp3,Dellmo,Le trailer de Morbius sur twitch me donne des ulcères,https://nitter.net/Dellmo_mp3/status/1506637208232595460#m,Morbius trailer on twitch gives me ulcers,0
Morbius trailer,23 Mar 2022,@EnchiLevvy,himbo simp ☀️,"Are people actually excited for Morbius, the trailer looked so boring...",https://nitter.net/EnchiLevvy/status/1506632982848811014#m,"Are people actually excited for Morbius, the trailer looked so boring...",1
Morbius trailer,23 Mar 2022,@zulfaqar1994,Jul,Scene Adrian Toomes yg ditunjukkan dlm trailer Morbius kemungkinan merupakan cut scene. Toomes still akan muncul dlm post-credit scene tp scene lain.,https://nitter.net/zulfaqar1994/status/1506632469050957825#m,The Adrian Toomes scene shown in the Morbius trailer is probably a cut scene. Toomes will still appear in the post-credit scene but in another scene.,0
Morbius trailer,23 Mar 2022,@zulfaqar1994,Jul,Tak pernah dibuat orang ye masukkan post-credit scene dlm trailer. Sony laaa yg first. Adrian Toomes hanya akan muncul dlm post-credit scene sahaja. Morbius juga tak termasuk dlm Marvel Cinematic Universe tapi hanya berlaku dlm universe dia sendiri shj. #Morbius,https://nitter.net/zulfaqar1994/status/1506631923871141888#m,"No one has ever made a post-credit scene in a trailer. Sony is the first one. Adrian Toomes will only appear in the post-credit scene. Morbius is also not included in the Marvel Cinematic Universe but only applies in his own universe, of course. #Morbius",0
Morbius trailer,24 Mar 2022,@kicker_louis,Orion’s Freedom,What real comic book fans thought when we saw the trailer of this Morbius movie for the first time,https://nitter.net/kicker_louis/status/1507139967637766152#m,What real comic book fans thought when we saw the trailer of this Morbius movie for the first time,1
Morbius trailer,24 Mar 2022,@Chiova_muyenga,Rama M Chiova,I want to watch Morbius mais le trailer me fait flipper 😭😭😭,https://nitter.net/Chiova_muyenga/status/1507135654597177345#m,I want to watch Morbius mais le trailer me fait flipper 😭😭😭,1
Morbius trailer,24 Mar 2022,@gardenoutro,macaulay cockin,Morbius looked like it should’ve been sent straight to streaming based on the trailer alone,https://nitter.net/gardenoutro/status/1507134001559048192#m,Morbius looked like it should’ve been sent straight to streaming based on the trailer alone,0
Morbius trailer,24 Mar 2022,@gldmscno,bolo de cake,"O trailer denunciava que seria um filme ruim, mas caralho kkkkkkkk a galera descendo a lenha na Sony kkkkkkkkk #Morbius",https://nitter.net/gldmscno/status/1507127371941531655#m,"The trailer indicated that it would be a bad film, but damn hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha #Morbius",0
Morbius trailer,24 Mar 2022,@cinemonkai,🧛🏾‍♀️,"If I have to see the morbius trailer one more time... It doesn't even matter what movie I go see, the morbius trailer is somehow always a part of the previews roster. ENOUGH",https://nitter.net/cinemonkai/status/1507123824797626374#m,"If I have to see the morbius trailer one more time... It doesn't even matter what movie I go see, the morbius trailer is somehow always a part of the previews roster. ENOUGH",1
Morbius trailer,24 Mar 2022,@TTD94_YT,TameTheDragon94,"Morbius WILL BE the GREATEST MOVIE OF ALL TIME The word cinema was INVENTED when the MORBIUS TRAILER DROPPED This will be the HIT MOVIE of 2022 Movie of the year, no, movie of the CENTURY #Morbius #Morbius #Morbius #Morbius #Morbius #Morbius #Morbius #Morbius",https://nitter.net/TTD94_YT/status/1507121755281887237#m,"Morbius WILL BE the GREATEST MOVIE OF ALL TIME The word cinema was INVENTED when the MORBIUS TRAILER DROPPED This will be the HIT MOVIE of 2022 Movie of the year, no, movie of the CENTURY #Morbius #Morbius #Morbius #Morbius #Morbius #Morbius #Morbius #Morbius",1
Morbius trailer,24 Mar 2022,@slkmorales,jude⚡️,I mean that's also true 👍 best to judge a book by its cover morbius might be good movie tbh but the trailer isn't really saying much,https://nitter.net/slkmorales/status/1507110205099757577#m,I mean that's also true 👍 best to judge a book by its cover morbius might be good movie tbh but the trailer isn't really saying much,1
Morbius trailer,24 Mar 2022,@WTBDavidG,David Gillon,"Sigh, looking at the trailer for Marvel's #Morbius and yet again we seem to have a major film based on the premise that disabled people will do anything to stop being disabled piped.video/watch?v=oZ6iiRrz… 1/2",https://nitter.net/WTBDavidG/status/1507095675418419205#m,"Sigh, looking at the trailer for Marvel's #Morbius and yet again we seem to have a major film based on the premise that disabled people will do anything to stop being disabled piped.video/watch?v=oZ6iiRrz… 1/2",1
Morbius trailer,24 Mar 2022,@IckyWoodz,Saint Ignatius,Ion know nothin bout the backstory but that Morbius shit looked too raw on the trailer. 🔥,https://nitter.net/IckyWoodz/status/1507094963930152960#m,Ion know nothin bout the backstory but that Morbius shit looked too raw on the trailer. 🔥,0
Morbius trailer,24 Mar 2022,@blerdwords,Kyle Tyrone Ferguson,It hurts a little every time I see a #Morbius trailer,https://nitter.net/blerdwords/status/1507083254821699589#m,It hurts a little every time I see a #Morbius trailer,1
Morbius trailer,24 Mar 2022,@wonboyfie,bebea EAS TOUR,n sei se verei morbius pq no trailer no cinema vi 1 cena q fiquei perturbada sou mt fresca,https://nitter.net/wonboyfie/status/1507082208955273228#m,"I don't know if I'll see Morbius because in the trailer at the cinema I saw 1 scene that disturbed me, I'm very fresh",1
Morbius trailer,24 Mar 2022,@GoldenxHabit,kea | ⊗ ⎊,keep getting morbius trailer ads everywhere like it’s never been this bad for a marvel movie,https://nitter.net/GoldenxHabit/status/1507079434138013701#m,keep getting morbius trailer ads everywhere like it’s never been this bad for a marvel movie,1
Morbius trailer,24 Mar 2022,@mikehakeemz,MH 🇲🇾🇵🇸,tgk trailer Morbius ni macam best,https://nitter.net/mikehakeemz/status/1507072459287121927#m,This Morbius trailer looks like the best,0
Morbius trailer,24 Mar 2022,@Otisthewriter,Otis,🚨🚨Morbius trailer LIED about Spider-Man piped.video/shorts/VOdTCI-sC… via @YouTube #SpiderMan #morbius 🚨🚨🚨,https://nitter.net/Otisthewriter/status/1507067066414686222#m,🚨🚨Morbius trailer LIED about Spider-Man piped.video/shorts/VOdTCI-sC… via @YouTube #SpiderMan #morbius 🚨🚨🚨,0
Morbius trailer,24 Mar 2022,@bradyskjeidy,danielle,YES EXACTLY WHAT I CAME HERE FOR THE MORBIUS TRAILER,https://nitter.net/bradyskjeidy/status/1507061296528830474#m,YES EXACTLY WHAT I CAME HERE FOR THE MORBIUS TRAILER,0
Morbius trailer,24 Mar 2022,@bradyskjeidy,danielle,i'm ready to watch the morbius trailer,https://nitter.net/bradyskjeidy/status/1507056179134013440#m,i'm ready to watch the morbius trailer,1
Morbius trailer,24 Mar 2022,@aschnitt53,Andrew Schnittker,Maybe it can replace the Morbius trailer once that movie actually airs,https://nitter.net/aschnitt53/status/1507051508944326669#m,Maybe it can replace the Morbius trailer once that movie actually airs,1
Morbius trailer,24 Mar 2022,@PhillyFlash59,Jeffrey C. Branch,Same here. I’ve been interested in Morbius since I saw the first trailer. I think it’ll be surprisingly good.,https://nitter.net/PhillyFlash59/status/1507022824376053761#m,Same here. I’ve been interested in Morbius since I saw the first trailer. I think it’ll be surprisingly good.,1
Morbius trailer,24 Mar 2022,@PsychoticDreams,Mikey (They/Them) 🏳️‍🌈,"I've always found Morbius to be interesting and also think the trailer looks fun. Cheesy fun, but fun none the less.",https://nitter.net/PsychoticDreams/status/1507019707794149387#m,"I've always found Morbius to be interesting and also think the trailer looks fun. Cheesy fun, but fun none the less.",1
Morbius trailer,24 Mar 2022,@GailSimone,Gail Simone 💙💛,"I know I am in the minority here, but I can’t wait to see Morbius. One of my favorite characters. I thought the trailer looked great.",https://nitter.net/GailSimone/status/1507019478298624008#m,"I know I am in the minority here, but I can’t wait to see Morbius. One of my favorite characters. I thought the trailer looked great.",1
Morbius trailer,24 Mar 2022,@MegaLucarioX,PKMN MASTER KATHIR,"I’m just going to see #Morbius to see what universe it is and why Keaton is there looool, but heard all the trailer stuff was scrapped and he’s only a post credit now haha…..",https://nitter.net/MegaLucarioX/status/1507016712243228673#m,"I’m just going to see #Morbius to see what universe it is and why Keaton is there looool, but heard all the trailer stuff was scrapped and he’s only a post credit now haha…..",0
Morbius trailer,24 Mar 2022,@neontaster,Noam Blum,There are rumors that all the Spidey connections in Morbius were trailer bait and are almost entirely absent in the movie itself. A fake out to get you in seats.,https://nitter.net/neontaster/status/1506980483439153157#m,There are rumors that all the Spidey connections in Morbius were trailer bait and are almost entirely absent in the movie itself. A fake out to get you in seats.,1
Morbius trailer,24 Mar 2022,@Matioski,Mattia Pozzoli,"Alle 14:00, nel Matioski Show, assieme a Grazia Sambruna e The Unbounds, parleremo di: - Morbius: i trailer ci stanno prendendo in giro? - WandaVision: la seconda stagione non si farà! - Marvel: Loki ritorna nei prossimi film? piped.video/w5T0YgWiJwo",https://nitter.net/Matioski/status/1506975492880097283#m,"At 2.00 pm, on the Matioski Show, together with Grazia Sambruna and The Unbounds, we will talk about: - Morbius: are the trailers fooling us? - WandaVision: the second season will not happen! - Marvel: Does Loki return in the next films? piped.video/w5T0YgWiJwo",0
